STATUS,FAMILY,NAME,TITLE,PRIORITY,BASELINE-IMPACT
ACTIVE,CONFIGURATION MANAGEMENT,CM-7 (1),PERIODIC REVIEW,NA,"MODERATE,HIGH"
ACTIVE,CONFIGURATION MANAGEMENT,CM-7 (1)(a),PERIODIC REVIEW,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-7 (1)(b),PERIODIC REVIEW,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-7 (2),PREVENT PROGRAM EXECUTION,NA,"MODERATE,HIGH"
ACTIVE,CONFIGURATION MANAGEMENT,CM-7 (3),REGISTRATION COMPLIANCE,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-7 (4),UNAUTHORIZED SOFTWARE / BLACKLISTING,NA,MODERATE
ACTIVE,CONFIGURATION MANAGEMENT,CM-7 (4)(a),UNAUTHORIZED SOFTWARE / BLACKLISTING,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-7 (4)(b),UNAUTHORIZED SOFTWARE / BLACKLISTING,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-7 (4)(c),UNAUTHORIZED SOFTWARE / BLACKLISTING,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-7 (5),AUTHORIZED SOFTWARE / WHITELISTING,NA,HIGH
ACTIVE,CONFIGURATION MANAGEMENT,CM-7 (5)(a),AUTHORIZED SOFTWARE / WHITELISTING,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-7 (5)(b),AUTHORIZED SOFTWARE / WHITELISTING,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-7 (5)(c),AUTHORIZED SOFTWARE / WHITELISTING,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-8,INFORMATION SYSTEM COMPONENT INVENTORY,P1,"LOW,MODERATE,HIGH"
ACTIVE,CONFIGURATION MANAGEMENT,CM-8a.,INFORMATION SYSTEM COMPONENT INVENTORY,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-8a.1.,INFORMATION SYSTEM COMPONENT INVENTORY,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-8a.2.,INFORMATION SYSTEM COMPONENT INVENTORY,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-8a.3.,INFORMATION SYSTEM COMPONENT INVENTORY,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-8a.4.,INFORMATION SYSTEM COMPONENT INVENTORY,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-8b.,INFORMATION SYSTEM COMPONENT INVENTORY,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-8 (1),UPDATES DURING INSTALLATIONS / REMOVALS,NA,"MODERATE,HIGH"
ACTIVE,CONFIGURATION MANAGEMENT,CM-8 (2),AUTOMATED MAINTENANCE,NA,HIGH
ACTIVE,CONFIGURATION MANAGEMENT,CM-8 (3),AUTOMATED UNAUTHORIZED COMPONENT DETECTION,NA,"MODERATE,HIGH"
ACTIVE,CONFIGURATION MANAGEMENT,CM-8 (3)(a),AUTOMATED UNAUTHORIZED COMPONENT DETECTION,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-8 (3)(b),AUTOMATED UNAUTHORIZED COMPONENT DETECTION,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-8 (4),ACCOUNTABILITY INFORMATION,NA,HIGH
ACTIVE,CONFIGURATION MANAGEMENT,CM-8 (5),NO DUPLICATE ACCOUNTING OF COMPONENTS,NA,"MODERATE,HIGH"
ACTIVE,CONFIGURATION MANAGEMENT,CM-8 (6),ASSESSED CONFIGURATIONS / APPROVED DEVIATIONS,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-8 (7),CENTRALIZED REPOSITORY,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-8 (8),AUTOMATED LOCATION TRACKING,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-8 (9),ASSIGNMENT OF COMPONENTS TO SYSTEMS,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-8 (9)(a),ASSIGNMENT OF COMPONENTS TO SYSTEMS,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-8 (9)(b),ASSIGNMENT OF COMPONENTS TO SYSTEMS,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-9,CONFIGURATION MANAGEMENT PLAN,P1,"MODERATE,HIGH"
ACTIVE,CONFIGURATION MANAGEMENT,CM-9a.,CONFIGURATION MANAGEMENT PLAN,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-9b.,CONFIGURATION MANAGEMENT PLAN,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-9c.,CONFIGURATION MANAGEMENT PLAN,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-9d.,CONFIGURATION MANAGEMENT PLAN,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-9 (1),ASSIGNMENT OF RESPONSIBILITY,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-10,SOFTWARE USAGE RESTRICTIONS,P2,"LOW,MODERATE,HIGH"
ACTIVE,CONFIGURATION MANAGEMENT,CM-10a.,SOFTWARE USAGE RESTRICTIONS,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-10b.,SOFTWARE USAGE RESTRICTIONS,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-10c.,SOFTWARE USAGE RESTRICTIONS,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-10 (1),OPEN SOURCE SOFTWARE,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-11,USER-INSTALLED SOFTWARE,P1,"LOW,MODERATE,HIGH"
ACTIVE,CONFIGURATION MANAGEMENT,CM-11a.,USER-INSTALLED SOFTWARE,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-11b.,USER-INSTALLED SOFTWARE,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-11c.,USER-INSTALLED SOFTWARE,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-11 (1),ALERTS FOR UNAUTHORIZED INSTALLATIONS,NA,NA
ACTIVE,CONFIGURATION MANAGEMENT,CM-11 (2),PROHIBIT INSTALLATION WITHOUT PRIVILEGED STATUS,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-1,CONTINGENCY PLANNING POLICY AND PROCEDURES,P1,"LOW,MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-1a.,CONTINGENCY PLANNING POLICY AND PROCEDURES,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-1a.1.,CONTINGENCY PLANNING POLICY AND PROCEDURES,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-1a.2.,CONTINGENCY PLANNING POLICY AND PROCEDURES,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-1b.,CONTINGENCY PLANNING POLICY AND PROCEDURES,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-1b.1.,CONTINGENCY PLANNING POLICY AND PROCEDURES,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-1b.2.,CONTINGENCY PLANNING POLICY AND PROCEDURES,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2,CONTINGENCY PLAN,P1,"LOW,MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-2a.,CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2a.1.,CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2a.2.,CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2a.3.,CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2a.4.,CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2a.5.,CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2a.6.,CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2b.,CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2c.,CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2d.,CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2e.,CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2f.,CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2g.,CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2 (1),COORDINATE WITH RELATED PLANS,NA,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-2 (2),CAPACITY PLANNING,NA,HIGH
ACTIVE,CONTINGENCY PLANNING,CP-2 (3),RESUME ESSENTIAL MISSIONS / BUSINESS FUNCTIONS,NA,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-2 (4),RESUME ALL MISSIONS / BUSINESS FUNCTIONS,NA,HIGH
ACTIVE,CONTINGENCY PLANNING,CP-2 (5),CONTINUE  ESSENTIAL MISSIONS / BUSINESS FUNCTIONS,NA,HIGH
ACTIVE,CONTINGENCY PLANNING,CP-2 (6),ALTERNATE PROCESSING / STORAGE SITE,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2 (7),COORDINATE  WITH EXTERNAL SERVICE PROVIDERS,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-2 (8),IDENTIFY CRITICAL ASSETS,NA,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-3,CONTINGENCY TRAINING,P2,"LOW,MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-3a.,CONTINGENCY TRAINING,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-3b.,CONTINGENCY TRAINING,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-3c.,CONTINGENCY TRAINING,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-3 (1),SIMULATED EVENTS,NA,HIGH
ACTIVE,CONTINGENCY PLANNING,CP-3 (2),AUTOMATED TRAINING ENVIRONMENTS,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-4,CONTINGENCY PLAN TESTING,P2,"LOW,MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-4a.,CONTINGENCY PLAN TESTING,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-4b.,CONTINGENCY PLAN TESTING,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-4c.,CONTINGENCY PLAN TESTING,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-4 (1),COORDINATE WITH RELATED PLANS,NA,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-4 (2),ALTERNATE PROCESSING SITE,NA,HIGH
ACTIVE,CONTINGENCY PLANNING,CP-4 (2)(a),ALTERNATE PROCESSING SITE,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-4 (2)(b),ALTERNATE PROCESSING SITE,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-4 (3),AUTOMATED TESTING,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-4 (4),FULL RECOVERY / RECONSTITUTION,NA,NA
[Withdrawn: Incorporated into CP-2].,CONTINGENCY PLANNING,CP-5,CONTINGENCY PLAN UPDATE,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-6,ALTERNATE STORAGE SITE,P1,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-6a.,ALTERNATE STORAGE SITE,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-6b.,ALTERNATE STORAGE SITE,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-6 (1),SEPARATION FROM PRIMARY SITE,NA,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-6 (2),RECOVERY TIME / POINT OBJECTIVES,NA,HIGH
ACTIVE,CONTINGENCY PLANNING,CP-6 (3),ACCESSIBILITY,NA,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-7,ALTERNATE PROCESSING SITE,P1,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-7a.,ALTERNATE PROCESSING SITE,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-7b.,ALTERNATE PROCESSING SITE,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-7c.,ALTERNATE PROCESSING SITE,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-7 (1),SEPARATION FROM PRIMARY SITE,NA,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-7 (2),ACCESSIBILITY,NA,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-7 (3),PRIORITY OF SERVICE,NA,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-7 (4),PREPARATION FOR USE,NA,HIGH
[Withdrawn: Incorporated into CP-7].,CONTINGENCY PLANNING,CP-7 (5),EQUIVALENT INFORMATION SECURITY SAFEGUARDS,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-7 (6),INABILITY TO RETURN TO PRIMARY SITE,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-8,TELECOMMUNICATIONS SERVICES,P1,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-8 (1),PRIORITY OF SERVICE PROVISIONS,NA,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-8 (1)(a),PRIORITY OF SERVICE PROVISIONS,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-8 (1)(b),PRIORITY OF SERVICE PROVISIONS,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-8 (2),SINGLE POINTS OF FAILURE,NA,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-8 (3),SEPARATION OF PRIMARY / ALTERNATE PROVIDERS,NA,HIGH
ACTIVE,CONTINGENCY PLANNING,CP-8 (4),PROVIDER CONTINGENCY PLAN,NA,HIGH
ACTIVE,CONTINGENCY PLANNING,CP-8 (4)(a),PROVIDER CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-8 (4)(b),PROVIDER CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-8 (4)(c),PROVIDER CONTINGENCY PLAN,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-8 (5),ALTERNATE TELECOMMUNICATION SERVICE TESTING,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-9,INFORMATION SYSTEM BACKUP,P1,"LOW,MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-9a.,INFORMATION SYSTEM BACKUP,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-9b.,INFORMATION SYSTEM BACKUP,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-9c.,INFORMATION SYSTEM BACKUP,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-9d.,INFORMATION SYSTEM BACKUP,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-9 (1),TESTING FOR RELIABILITY / INTEGRITY,NA,"MODERATE,HIGH"
ACTIVE,CONTINGENCY PLANNING,CP-9 (2),TEST RESTORATION USING SAMPLING,NA,HIGH
ACTIVE,CONTINGENCY PLANNING,CP-9 (3),SEPARATE STORAGE FOR CRITICAL INFORMATION,NA,HIGH
[Withdrawn: Incorporated into CP-9].,CONTINGENCY PLANNING,CP-9 (4),PROTECTION FROM UNAUTHORIZED MODIFICATION,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-9 (5),TRANSFER TO ALTERNATE STORAGE SITE,NA,HIGH
ACTIVE,CONTINGENCY PLANNING,CP-9 (6),REDUNDANT SECONDARY SYSTEM,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-9 (7),DUAL AUTHORIZATION,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-10,INFORMATION SYSTEM RECOVERY AND RECONSTITUTION,P1,"LOW,MODERATE,HIGH"
[Withdrawn: Incorporated into CP-4].,CONTINGENCY PLANNING,CP-10 (1),CONTINGENCY PLAN TESTING,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-10 (2),TRANSACTION RECOVERY,NA,"MODERATE,HIGH"
[Withdrawn: Addressed through tailoring procedures].,CONTINGENCY PLANNING,CP-10 (3),COMPENSATING SECURITY CONTROLS,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-10 (4),RESTORE WITHIN TIME PERIOD,NA,HIGH
[Withdrawn: Incorporated into SI-13].,CONTINGENCY PLANNING,CP-10 (5),FAILOVER CAPABILITY,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-10 (6),COMPONENT PROTECTION,NA,NA
ACTIVE,CONTINGENCY PLANNING,CP-11,ALTERNATE COMMUNICATIONS PROTOCOLS,P0,NA
ACTIVE,CONTINGENCY PLANNING,CP-12,SAFE MODE,P0,NA
ACTIVE,CONTINGENCY PLANNING,CP-13,ALTERNATIVE SECURITY MECHANISMS,P0,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-1,IDENTIFICATION AND AUTHENTICATION POLICY AND PROCEDURES,P1,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-1a.,IDENTIFICATION AND AUTHENTICATION POLICY AND PROCEDURES,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-1a.1.,IDENTIFICATION AND AUTHENTICATION POLICY AND PROCEDURES,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-1a.2.,IDENTIFICATION AND AUTHENTICATION POLICY AND PROCEDURES,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-1b.,IDENTIFICATION AND AUTHENTICATION POLICY AND PROCEDURES,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-1b.1.,IDENTIFICATION AND AUTHENTICATION POLICY AND PROCEDURES,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-1b.2.,IDENTIFICATION AND AUTHENTICATION POLICY AND PROCEDURES,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-2,IDENTIFICATION AND AUTHENTICATION (ORGANIZATIONAL USERS),P1,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-2 (1),NETWORK ACCESS TO PRIVILEGED ACCOUNTS,NA,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-2 (2),NETWORK ACCESS TO NON-PRIVILEGED ACCOUNTS,NA,"MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-2 (3),LOCAL ACCESS TO PRIVILEGED ACCOUNTS,NA,"MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-2 (4),LOCAL ACCESS TO NON-PRIVILEGED ACCOUNTS,NA,HIGH
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-2 (5),GROUP AUTHENTICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-2 (6),NETWORK ACCESS TO PRIVILEGED ACCOUNTS - SEPARATE DEVICE,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-2 (7),NETWORK ACCESS TO NON-PRIVILEGED ACCOUNTS - SEPARATE DEVICE,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-2 (8),NETWORK ACCESS TO PRIVILEGED ACCOUNTS - REPLAY RESISTANT,NA,"MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-2 (9),NETWORK ACCESS TO NON-PRIVILEGED ACCOUNTS - REPLAY RESISTANT,NA,HIGH
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-2 (10),SINGLE SIGN-ON,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-2 (11),REMOTE ACCESS  - SEPARATE DEVICE,NA,"MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-2 (12),ACCEPTANCE OF PIV CREDENTIALS,NA,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-2 (13),OUT-OF-BAND AUTHENTICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-3,DEVICE IDENTIFICATION AND AUTHENTICATION,P1,"MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-3 (1),CRYPTOGRAPHIC BIDIRECTIONAL AUTHENTICATION,NA,NA
[Withdrawn: Incorporated into IA-3 (1)].,IDENTIFICATION AND AUTHENTICATION,IA-3 (2),CRYPTOGRAPHIC BIDIRECTIONAL NETWORK AUTHENTICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-3 (3),DYNAMIC ADDRESS ALLOCATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-3 (3)(a),DYNAMIC ADDRESS ALLOCATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-3 (3)(b),DYNAMIC ADDRESS ALLOCATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-3 (4),DEVICE ATTESTATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-4,IDENTIFIER MANAGEMENT,P1,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-4a.,IDENTIFIER MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-4b.,IDENTIFIER MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-4c.,IDENTIFIER MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-4d.,IDENTIFIER MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-4e.,IDENTIFIER MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-4 (1),PROHIBIT ACCOUNT IDENTIFIERS AS PUBLIC IDENTIFIERS,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-4 (2),SUPERVISOR AUTHORIZATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-4 (3),MULTIPLE FORMS OF CERTIFICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-4 (4),IDENTIFY USER STATUS,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-4 (5),DYNAMIC MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-4 (6),CROSS-ORGANIZATION MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-4 (7),IN-PERSON REGISTRATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5,AUTHENTICATOR MANAGEMENT,P1,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5a.,AUTHENTICATOR MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5b.,AUTHENTICATOR MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5c.,AUTHENTICATOR MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5d.,AUTHENTICATOR MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5e.,AUTHENTICATOR MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5f.,AUTHENTICATOR MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5g.,AUTHENTICATOR MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5h.,AUTHENTICATOR MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5i.,AUTHENTICATOR MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5j.,AUTHENTICATOR MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (1),PASSWORD-BASED AUTHENTICATION,NA,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (1)(a),PASSWORD-BASED AUTHENTICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (1)(b),PASSWORD-BASED AUTHENTICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (1)(c),PASSWORD-BASED AUTHENTICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (1)(d),PASSWORD-BASED AUTHENTICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (1)(e),PASSWORD-BASED AUTHENTICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (1)(f),PASSWORD-BASED AUTHENTICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (2),PKI-BASED AUTHENTICATION,NA,"MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (2)(a),PKI-BASED AUTHENTICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (2)(b),PKI-BASED AUTHENTICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (2)(c),PKI-BASED AUTHENTICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (2)(d),PKI-BASED AUTHENTICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (3),IN-PERSON OR TRUSTED THIRD-PARTY REGISTRATION,NA,"MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (4),AUTOMATED SUPPORT  FOR PASSWORD STRENGTH DETERMINATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (5),CHANGE AUTHENTICATORS PRIOR TO DELIVERY,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (6),PROTECTION OF AUTHENTICATORS,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (7),NO EMBEDDED UNENCRYPTED STATIC AUTHENTICATORS,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (8),MULTIPLE INFORMATION SYSTEM ACCOUNTS,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (9),CROSS-ORGANIZATION CREDENTIAL MANAGEMENT,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (10),DYNAMIC CREDENTIAL ASSOCIATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (11),HARDWARE TOKEN-BASED AUTHENTICATION,NA,"LOW,MODERATE,HIGH"
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (12),BIOMETRIC-BASED AUTHENTICATION,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (13),EXPIRATION OF CACHED AUTHENTICATORS,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (14),MANAGING CONTENT OF PKI TRUST STORES,NA,NA
ACTIVE,IDENTIFICATION AND AUTHENTICATION,IA-5 (15),FICAM-APPROVED PRODUCTS AND SERVICES,NA,NA
